gname	RBD	RBD_chr	RBD_start	RBD_end	RBD_span	RBD_lncRNA_Count	RBD_RBR_Count	RBD_DBR_RBR_Count	RBD_TFO_Total	RBD_TFO_Avg	RBD_TFO_Max	RBD_abj1_Total	RBD_abj1_Avg	RBD_abj1_Max	RBD_abj2_Total	RBD_abj2_Avg	RBD_score	RBD_error_rate	RBD_gc_error	RBD_lncRNA_list	RBD_RBR_list	RBD_BR_list
Aox3	176	chr1	58112172	58112231	59	3	3	40	7602	2534	4088	84.7126810423541	28.237560347451367	50.80429798231621	5160.353875768107	5160.353875768107	21.541192127365072	0.18756205228514614	0.3109588090584153	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Aox3_RBR1,lnc_inter_chr10_9000_Aox3_RBR1,lnc_inter_chr10_9224_Aox3_RBR1	lnc_inter_chr10_8711_DBR4_Aox3_RBR1,lnc_inter_chr10_8711_DBR5_Aox3_RBR1,lnc_inter_chr10_8711_DBR7_Aox3_RBR1,lnc_inter_chr10_9000_DBR1_Aox3_RBR1,lnc_inter_chr10_9000_DBR2_Aox3_RBR1,lnc_inter_chr10_9000_DBR3_Aox3_RBR1,lnc_inter_chr10_9000_DBR5_Aox3_RBR1,lnc_inter_chr10_9000_DBR10_Aox3_RBR1,lnc_inter_chr10_9000_DBR11_Aox3_RBR1,lnc_inter_chr10_9000_DBR13_Aox3_RBR1,lnc_inter_chr10_9000_DBR14_Aox3_RBR1,lnc_inter_chr10_9000_DBR15_Aox3_RBR1,lnc_inter_chr10_9000_DBR16_Aox3_RBR1,lnc_inter_chr10_9000_DBR18_Aox3_RBR1,lnc_inter_chr10_9000_DBR19_Aox3_RBR1,lnc_inter_chr10_9000_DBR20_Aox3_RBR1,lnc_inter_chr10_9224_DBR1_Aox3_RBR1,lnc_inter_chr10_9224_DBR3_Aox3_RBR1,lnc_inter_chr10_9224_DBR4_Aox3_RBR1,lnc_inter_chr10_9224_DBR5_Aox3_RBR1,lnc_inter_chr10_9224_DBR7_Aox3_RBR1,lnc_inter_chr10_9224_DBR8_Aox3_RBR1,lnc_inter_chr10_9224_DBR14_Aox3_RBR1,lnc_inter_chr10_9224_DBR15_Aox3_RBR1,lnc_inter_chr10_9224_DBR17_Aox3_RBR1,lnc_inter_chr10_9224_DBR23_Aox3_RBR1,lnc_inter_chr10_9224_DBR26_Aox3_RBR1,lnc_inter_chr10_9224_DBR27_Aox3_RBR1,lnc_inter_chr10_9224_DBR29_Aox3_RBR1,lnc_inter_chr10_9224_DBR30_Aox3_RBR1,lnc_inter_chr10_9224_DBR31_Aox3_RBR1,lnc_inter_chr10_9224_DBR32_Aox3_RBR1,lnc_inter_chr10_9224_DBR33_Aox3_RBR1,lnc_inter_chr10_9224_DBR34_Aox3_RBR1,lnc_inter_chr10_9224_DBR35_Aox3_RBR1,lnc_inter_chr10_9224_DBR36_Aox3_RBR1,lnc_inter_chr10_9224_DBR37_Aox3_RBR1,lnc_inter_chr10_9224_DBR40_Aox3_RBR1,lnc_inter_chr10_9224_DBR41_Aox3_RBR1,lnc_inter_chr10_9224_DBR42_Aox3_RBR1
Aox3	177	chr1	58112548	58112577	29	3	3	16	190	63.333333333333336	165	18.91988565434696	6.306628551448987	10.791395099141203	82.66714746198055	82.66714746198055	16.7110932150638	0.19264170816474738	0.0064539257184355195	lnc_inter_chr10_9000,lnc_inter_chr10_8711,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Aox3_RBR2,lnc_inter_chr10_8711_Aox3_RBR2,lnc_inter_chr10_9224_Aox3_RBR2	lnc_inter_chr10_9000_DBR4_Aox3_RBR2,lnc_inter_chr10_9000_DBR6_Aox3_RBR2,lnc_inter_chr10_9000_DBR7_Aox3_RBR2,lnc_inter_chr10_9000_DBR9_Aox3_RBR2,lnc_inter_chr10_8711_DBR2_Aox3_RBR2,lnc_inter_chr10_8711_DBR3_Aox3_RBR2,lnc_inter_chr10_8711_DBR6_Aox3_RBR2,lnc_inter_chr10_9224_DBR6_Aox3_RBR2,lnc_inter_chr10_9224_DBR11_Aox3_RBR2,lnc_inter_chr10_9224_DBR12_Aox3_RBR2,lnc_inter_chr10_9224_DBR16_Aox3_RBR2,lnc_inter_chr10_9224_DBR18_Aox3_RBR2,lnc_inter_chr10_9224_DBR20_Aox3_RBR2,lnc_inter_chr10_9224_DBR28_Aox3_RBR2,lnc_inter_chr10_9224_DBR38_Aox3_RBR2,lnc_inter_chr10_9224_DBR43_Aox3_RBR2
Aox3	178	chr1	58112622	58112645	23	2	2	16	29	14.5	25	16.667125090904502	8.333562545452251	14.517125090904502	15.512333500634364	15.512333500634364	16.436904761904763	0.18629761904761905	0.17010714285714287	lnc_inter_chr10_8711,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Aox3_RBR3,lnc_inter_chr10_9224_Aox3_RBR3	lnc_inter_chr10_8711_DBR1_Aox3_RBR3,lnc_inter_chr10_8711_DBR6_Aox3_RBR3,lnc_inter_chr10_9224_DBR9_Aox3_RBR3,lnc_inter_chr10_9224_DBR10_Aox3_RBR3,lnc_inter_chr10_9224_DBR11_Aox3_RBR3,lnc_inter_chr10_9224_DBR12_Aox3_RBR3,lnc_inter_chr10_9224_DBR13_Aox3_RBR3,lnc_inter_chr10_9224_DBR19_Aox3_RBR3,lnc_inter_chr10_9224_DBR21_Aox3_RBR3,lnc_inter_chr10_9224_DBR22_Aox3_RBR3,lnc_inter_chr10_9224_DBR24_Aox3_RBR3,lnc_inter_chr10_9224_DBR25_Aox3_RBR3,lnc_inter_chr10_9224_DBR36_Aox3_RBR3,lnc_inter_chr10_9224_DBR38_Aox3_RBR3,lnc_inter_chr10_9224_DBR39_Aox3_RBR3,lnc_inter_chr10_9224_DBR43_Aox3_RBR3
Ap1g1	179	chr8	109778250	109778291	41	4	4	39	1602	400.5	1006	56.03436449514157	14.008591123785392	31.886076711404463	578.7471890411373	578.7471890411373	18.936739190159134	0.168522908861845	0.007622707433292122	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9222,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Ap1g1_RBR1,lnc_inter_chr10_9000_Ap1g1_RBR1,lnc_inter_chr10_9222_Ap1g1_RBR1,lnc_inter_chr10_9224_Ap1g1_RBR1	lnc_inter_chr10_8711_DBR1_Ap1g1_RBR1,lnc_inter_chr10_8711_DBR2_Ap1g1_RBR1,lnc_inter_chr10_8711_DBR3_Ap1g1_RBR1,lnc_inter_chr10_8711_DBR4_Ap1g1_RBR1,lnc_inter_chr10_8711_DBR5_Ap1g1_RBR1,lnc_inter_chr10_8711_DBR6_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR1_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR2_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR3_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR4_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR5_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR6_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR7_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR8_Ap1g1_RBR1,lnc_inter_chr10_9000_DBR9_Ap1g1_RBR1,lnc_inter_chr10_9222_DBR1_Ap1g1_RBR1,lnc_inter_chr10_9222_DBR2_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR1_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR2_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR3_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR4_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR5_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR6_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR7_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR8_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR9_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR10_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR11_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR12_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR13_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR14_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR15_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR16_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR17_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR18_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR19_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR20_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR21_Ap1g1_RBR1,lnc_inter_chr10_9224_DBR22_Ap1g1_RBR1
Ap2m1	181	chr16	20534481	20534512	31	2	2	10	51	25.5	36	12.056149533832594	6.028074766916297	7.455048038946677	33.33129337287642	33.33129337287642	16.516369047619047	0.18733630952380953	0.7987003968253968	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Ap2m1_RBR1,lnc_inter_chr10_9224_Ap2m1_RBR1	lnc_inter_chr10_9000_DBR2_Ap2m1_RBR1,lnc_inter_chr10_9000_DBR5_Ap2m1_RBR1,lnc_inter_chr10_9000_DBR6_Ap2m1_RBR1,lnc_inter_chr10_9000_DBR7_Ap2m1_RBR1,lnc_inter_chr10_9224_DBR1_Ap2m1_RBR1,lnc_inter_chr10_9224_DBR5_Ap2m1_RBR1,lnc_inter_chr10_9224_DBR6_Ap2m1_RBR1,lnc_inter_chr10_9224_DBR8_Ap2m1_RBR1,lnc_inter_chr10_9224_DBR10_Ap2m1_RBR1,lnc_inter_chr10_9224_DBR13_Ap2m1_RBR1
Ap2m1	182	chr16	20535062	20535084	22	4	4	18	125	31.25	88	18.576311769083212	4.644077942270803	10.437116997944475	32.5940785192767	32.5940785192767	16.800186896436898	0.18219031052281054	0.024941918498168496	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9222,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Ap2m1_RBR2,lnc_inter_chr10_9000_Ap2m1_RBR2,lnc_inter_chr10_9222_Ap2m1_RBR2,lnc_inter_chr10_9224_Ap2m1_RBR2	lnc_inter_chr10_8711_DBR1_Ap2m1_RBR2,lnc_inter_chr10_8711_DBR3_Ap2m1_RBR2,lnc_inter_chr10_8711_DBR4_Ap2m1_RBR2,lnc_inter_chr10_9000_DBR1_Ap2m1_RBR2,lnc_inter_chr10_9000_DBR3_Ap2m1_RBR2,lnc_inter_chr10_9000_DBR4_Ap2m1_RBR2,lnc_inter_chr10_9222_DBR1_Ap2m1_RBR2,lnc_inter_chr10_9222_DBR2_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR2_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR3_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR4_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR7_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR9_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR11_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR12_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR14_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR15_Ap2m1_RBR2,lnc_inter_chr10_9224_DBR16_Ap2m1_RBR2
Apeh	185	chr9	108094924	108094954	30	2	2	6	7	3.5	4	6.15	3.075	3.15	3.65	3.65	16	0.2	0.7583333333333333	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Apeh_RBR1,lnc_inter_chr10_9224_Apeh_RBR2	lnc_inter_chr10_9000_DBR1_Apeh_RBR1,lnc_inter_chr10_9000_DBR2_Apeh_RBR1,lnc_inter_chr10_9000_DBR3_Apeh_RBR1,lnc_inter_chr10_9224_DBR3_Apeh_RBR2,lnc_inter_chr10_9224_DBR4_Apeh_RBR2,lnc_inter_chr10_9224_DBR5_Apeh_RBR2
Aplp2	187	chr9	31212545	31212570	25	2	2	7	9	4.5	6	7.095238095238095	3.5476190476190474	4.095238095238095	4.642857142857143	4.642857142857143	17.208333333333336	0.19458333333333333	0.7341666666666666	lnc_inter_chr10_9224,lnc_inter_chr10_9000	lnc_inter_chr10_9224_Aplp2_RBR2,lnc_inter_chr10_9000_Aplp2_RBR1	lnc_inter_chr10_9224_DBR1_Aplp2_RBR2,lnc_inter_chr10_9224_DBR2_Aplp2_RBR2,lnc_inter_chr10_9224_DBR5_Aplp2_RBR2,lnc_inter_chr10_9224_DBR10_Aplp2_RBR2,lnc_inter_chr10_9000_DBR2_Aplp2_RBR1,lnc_inter_chr10_9000_DBR3_Aplp2_RBR1,lnc_inter_chr10_9000_DBR4_Aplp2_RBR1
Apoh	189	chr11	108394991	108395036	45	3	3	66	854	284.6666666666667	527	80.9923258007671	26.997441933589037	55.78791520567555	374.3474215617922	374.3474215617922	18.48119901701258	0.18527772208868362	0.478733768863506	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Apoh_RBR1,lnc_inter_chr10_9000_Apoh_RBR1,lnc_inter_chr10_9224_Apoh_RBR3	lnc_inter_chr10_8711_DBR1_Apoh_RBR1,lnc_inter_chr10_8711_DBR2_Apoh_RBR1,lnc_inter_chr10_8711_DBR3_Apoh_RBR1,lnc_inter_chr10_8711_DBR4_Apoh_RBR1,lnc_inter_chr10_8711_DBR5_Apoh_RBR1,lnc_inter_chr10_8711_DBR6_Apoh_RBR1,lnc_inter_chr10_9000_DBR1_Apoh_RBR1,lnc_inter_chr10_9000_DBR2_Apoh_RBR1,lnc_inter_chr10_9000_DBR3_Apoh_RBR1,lnc_inter_chr10_9000_DBR4_Apoh_RBR1,lnc_inter_chr10_9000_DBR5_Apoh_RBR1,lnc_inter_chr10_9000_DBR6_Apoh_RBR1,lnc_inter_chr10_9000_DBR7_Apoh_RBR1,lnc_inter_chr10_9000_DBR8_Apoh_RBR1,lnc_inter_chr10_9000_DBR9_Apoh_RBR1,lnc_inter_chr10_9000_DBR10_Apoh_RBR1,lnc_inter_chr10_9000_DBR11_Apoh_RBR1,lnc_inter_chr10_9000_DBR12_Apoh_RBR1,lnc_inter_chr10_9000_DBR13_Apoh_RBR1,lnc_inter_chr10_9000_DBR14_Apoh_RBR1,lnc_inter_chr10_9000_DBR15_Apoh_RBR1,lnc_inter_chr10_9224_DBR1_Apoh_RBR3,lnc_inter_chr10_9224_DBR2_Apoh_RBR3,lnc_inter_chr10_9224_DBR3_Apoh_RBR3,lnc_inter_chr10_9224_DBR4_Apoh_RBR3,lnc_inter_chr10_9224_DBR5_Apoh_RBR3,lnc_inter_chr10_9224_DBR6_Apoh_RBR3,lnc_inter_chr10_9224_DBR7_Apoh_RBR3,lnc_inter_chr10_9224_DBR8_Apoh_RBR3,lnc_inter_chr10_9224_DBR9_Apoh_RBR3,lnc_inter_chr10_9224_DBR10_Apoh_RBR3,lnc_inter_chr10_9224_DBR11_Apoh_RBR3,lnc_inter_chr10_9224_DBR12_Apoh_RBR3,lnc_inter_chr10_9224_DBR13_Apoh_RBR3,lnc_inter_chr10_9224_DBR14_Apoh_RBR3,lnc_inter_chr10_9224_DBR16_Apoh_RBR3,lnc_inter_chr10_9224_DBR17_Apoh_RBR3,lnc_inter_chr10_9224_DBR18_Apoh_RBR3,lnc_inter_chr10_9224_DBR19_Apoh_RBR3,lnc_inter_chr10_9224_DBR20_Apoh_RBR3,lnc_inter_chr10_9224_DBR21_Apoh_RBR3,lnc_inter_chr10_9224_DBR22_Apoh_RBR3,lnc_inter_chr10_9224_DBR23_Apoh_RBR3,lnc_inter_chr10_9224_DBR24_Apoh_RBR3,lnc_inter_chr10_9224_DBR25_Apoh_RBR3,lnc_inter_chr10_9224_DBR26_Apoh_RBR3,lnc_inter_chr10_9224_DBR27_Apoh_RBR3,lnc_inter_chr10_9224_DBR28_Apoh_RBR3,lnc_inter_chr10_9224_DBR29_Apoh_RBR3,lnc_inter_chr10_9224_DBR30_Apoh_RBR3,lnc_inter_chr10_9224_DBR31_Apoh_RBR3,lnc_inter_chr10_9224_DBR32_Apoh_RBR3,lnc_inter_chr10_9224_DBR33_Apoh_RBR3,lnc_inter_chr10_9224_DBR34_Apoh_RBR3,lnc_inter_chr10_9224_DBR35_Apoh_RBR3,lnc_inter_chr10_9224_DBR36_Apoh_RBR3,lnc_inter_chr10_9224_DBR37_Apoh_RBR3,lnc_inter_chr10_9224_DBR38_Apoh_RBR3,lnc_inter_chr10_9224_DBR39_Apoh_RBR3,lnc_inter_chr10_9224_DBR40_Apoh_RBR3,lnc_inter_chr10_9224_DBR41_Apoh_RBR3,lnc_inter_chr10_9224_DBR42_Apoh_RBR3,lnc_inter_chr10_9224_DBR43_Apoh_RBR3,lnc_inter_chr10_9224_DBR44_Apoh_RBR3,lnc_inter_chr10_9224_DBR45_Apoh_RBR3,lnc_inter_chr10_9224_DBR46_Apoh_RBR3
Ar	192	chrX	98148625	98148698	73	3	3	40	183	61	162	50.038016843039436	16.679338947679813	36.851633482273314	120.50275532360969	120.50275532360969	16.922352790578596	0.18638714797747058	0.526086661546339	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Ar_RBR1,lnc_inter_chr10_9000_Ar_RBR1,lnc_inter_chr10_9224_Ar_RBR3	lnc_inter_chr10_8711_DBR1_Ar_RBR1,lnc_inter_chr10_8711_DBR2_Ar_RBR1,lnc_inter_chr10_8711_DBR3_Ar_RBR1,lnc_inter_chr10_8711_DBR4_Ar_RBR1,lnc_inter_chr10_8711_DBR5_Ar_RBR1,lnc_inter_chr10_9000_DBR1_Ar_RBR1,lnc_inter_chr10_9000_DBR2_Ar_RBR1,lnc_inter_chr10_9000_DBR3_Ar_RBR1,lnc_inter_chr10_9000_DBR4_Ar_RBR1,lnc_inter_chr10_9000_DBR5_Ar_RBR1,lnc_inter_chr10_9000_DBR6_Ar_RBR1,lnc_inter_chr10_9000_DBR7_Ar_RBR1,lnc_inter_chr10_9224_DBR1_Ar_RBR3,lnc_inter_chr10_9224_DBR2_Ar_RBR3,lnc_inter_chr10_9224_DBR3_Ar_RBR3,lnc_inter_chr10_9224_DBR4_Ar_RBR3,lnc_inter_chr10_9224_DBR5_Ar_RBR3,lnc_inter_chr10_9224_DBR6_Ar_RBR3,lnc_inter_chr10_9224_DBR7_Ar_RBR3,lnc_inter_chr10_9224_DBR8_Ar_RBR3,lnc_inter_chr10_9224_DBR10_Ar_RBR3,lnc_inter_chr10_9224_DBR11_Ar_RBR3,lnc_inter_chr10_9224_DBR12_Ar_RBR3,lnc_inter_chr10_9224_DBR13_Ar_RBR3,lnc_inter_chr10_9224_DBR14_Ar_RBR3,lnc_inter_chr10_9224_DBR15_Ar_RBR3,lnc_inter_chr10_9224_DBR16_Ar_RBR3,lnc_inter_chr10_9224_DBR17_Ar_RBR3,lnc_inter_chr10_9224_DBR21_Ar_RBR3,lnc_inter_chr10_9224_DBR22_Ar_RBR3,lnc_inter_chr10_9224_DBR23_Ar_RBR3,lnc_inter_chr10_9224_DBR24_Ar_RBR3,lnc_inter_chr10_9224_DBR25_Ar_RBR3,lnc_inter_chr10_9224_DBR26_Ar_RBR3,lnc_inter_chr10_9224_DBR27_Ar_RBR3,lnc_inter_chr10_9224_DBR28_Ar_RBR3,lnc_inter_chr10_9224_DBR29_Ar_RBR3,lnc_inter_chr10_9224_DBR30_Ar_RBR3,lnc_inter_chr10_9224_DBR31_Ar_RBR3,lnc_inter_chr10_9224_DBR32_Ar_RBR3
Araf	193	chrX	20847761	20847807	46	3	3	33	415	138.33333333333334	231	33.704025231618374	11.234675077206123	19.70402523161837	143.60799789736512	143.60799789736512	16.12888710044907	0.1981140350877193	0.29272776883557866	lnc_inter_chr10_9000,lnc_inter_chr10_8711,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Araf_RBR1,lnc_inter_chr10_8711_Araf_RBR1,lnc_inter_chr10_9224_Araf_RBR1	lnc_inter_chr10_9000_DBR1_Araf_RBR1,lnc_inter_chr10_9000_DBR2_Araf_RBR1,lnc_inter_chr10_9000_DBR3_Araf_RBR1,lnc_inter_chr10_9000_DBR4_Araf_RBR1,lnc_inter_chr10_9000_DBR5_Araf_RBR1,lnc_inter_chr10_9000_DBR6_Araf_RBR1,lnc_inter_chr10_9000_DBR7_Araf_RBR1,lnc_inter_chr10_9000_DBR8_Araf_RBR1,lnc_inter_chr10_9000_DBR9_Araf_RBR1,lnc_inter_chr10_9000_DBR10_Araf_RBR1,lnc_inter_chr10_8711_DBR1_Araf_RBR1,lnc_inter_chr10_8711_DBR2_Araf_RBR1,lnc_inter_chr10_8711_DBR3_Araf_RBR1,lnc_inter_chr10_8711_DBR4_Araf_RBR1,lnc_inter_chr10_9224_DBR1_Araf_RBR1,lnc_inter_chr10_9224_DBR2_Araf_RBR1,lnc_inter_chr10_9224_DBR3_Araf_RBR1,lnc_inter_chr10_9224_DBR4_Araf_RBR1,lnc_inter_chr10_9224_DBR5_Araf_RBR1,lnc_inter_chr10_9224_DBR6_Araf_RBR1,lnc_inter_chr10_9224_DBR7_Araf_RBR1,lnc_inter_chr10_9224_DBR8_Araf_RBR1,lnc_inter_chr10_9224_DBR9_Araf_RBR1,lnc_inter_chr10_9224_DBR10_Araf_RBR1,lnc_inter_chr10_9224_DBR11_Araf_RBR1,lnc_inter_chr10_9224_DBR12_Araf_RBR1,lnc_inter_chr10_9224_DBR13_Araf_RBR1,lnc_inter_chr10_9224_DBR14_Araf_RBR1,lnc_inter_chr10_9224_DBR15_Araf_RBR1,lnc_inter_chr10_9224_DBR16_Araf_RBR1,lnc_inter_chr10_9224_DBR17_Araf_RBR1,lnc_inter_chr10_9224_DBR18_Araf_RBR1,lnc_inter_chr10_9224_DBR19_Araf_RBR1
Arap2	194	chr5	62766878	62766914	36	3	3	67	946	315.3333333333333	517	78.23889354153808	26.079631180512692	49.54412887220874	384.3140284683062	384.3140284683062	18.83388633304152	0.18532364891678077	0.2795446830748376	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Arap2_RBR1,lnc_inter_chr10_9000_Arap2_RBR1,lnc_inter_chr10_9224_Arap2_RBR1	lnc_inter_chr10_8711_DBR1_Arap2_RBR1,lnc_inter_chr10_8711_DBR2_Arap2_RBR1,lnc_inter_chr10_8711_DBR3_Arap2_RBR1,lnc_inter_chr10_8711_DBR4_Arap2_RBR1,lnc_inter_chr10_8711_DBR5_Arap2_RBR1,lnc_inter_chr10_8711_DBR6_Arap2_RBR1,lnc_inter_chr10_9000_DBR1_Arap2_RBR1,lnc_inter_chr10_9000_DBR2_Arap2_RBR1,lnc_inter_chr10_9000_DBR3_Arap2_RBR1,lnc_inter_chr10_9000_DBR4_Arap2_RBR1,lnc_inter_chr10_9000_DBR5_Arap2_RBR1,lnc_inter_chr10_9000_DBR6_Arap2_RBR1,lnc_inter_chr10_9000_DBR7_Arap2_RBR1,lnc_inter_chr10_9000_DBR8_Arap2_RBR1,lnc_inter_chr10_9000_DBR9_Arap2_RBR1,lnc_inter_chr10_9000_DBR10_Arap2_RBR1,lnc_inter_chr10_9000_DBR11_Arap2_RBR1,lnc_inter_chr10_9000_DBR12_Arap2_RBR1,lnc_inter_chr10_9000_DBR13_Arap2_RBR1,lnc_inter_chr10_9000_DBR14_Arap2_RBR1,lnc_inter_chr10_9000_DBR15_Arap2_RBR1,lnc_inter_chr10_9000_DBR16_Arap2_RBR1,lnc_inter_chr10_9000_DBR17_Arap2_RBR1,lnc_inter_chr10_9000_DBR18_Arap2_RBR1,lnc_inter_chr10_9224_DBR1_Arap2_RBR1,lnc_inter_chr10_9224_DBR2_Arap2_RBR1,lnc_inter_chr10_9224_DBR3_Arap2_RBR1,lnc_inter_chr10_9224_DBR4_Arap2_RBR1,lnc_inter_chr10_9224_DBR5_Arap2_RBR1,lnc_inter_chr10_9224_DBR6_Arap2_RBR1,lnc_inter_chr10_9224_DBR7_Arap2_RBR1,lnc_inter_chr10_9224_DBR8_Arap2_RBR1,lnc_inter_chr10_9224_DBR9_Arap2_RBR1,lnc_inter_chr10_9224_DBR10_Arap2_RBR1,lnc_inter_chr10_9224_DBR11_Arap2_RBR1,lnc_inter_chr10_9224_DBR12_Arap2_RBR1,lnc_inter_chr10_9224_DBR13_Arap2_RBR1,lnc_inter_chr10_9224_DBR14_Arap2_RBR1,lnc_inter_chr10_9224_DBR15_Arap2_RBR1,lnc_inter_chr10_9224_DBR16_Arap2_RBR1,lnc_inter_chr10_9224_DBR17_Arap2_RBR1,lnc_inter_chr10_9224_DBR18_Arap2_RBR1,lnc_inter_chr10_9224_DBR19_Arap2_RBR1,lnc_inter_chr10_9224_DBR20_Arap2_RBR1,lnc_inter_chr10_9224_DBR21_Arap2_RBR1,lnc_inter_chr10_9224_DBR22_Arap2_RBR1,lnc_inter_chr10_9224_DBR23_Arap2_RBR1,lnc_inter_chr10_9224_DBR24_Arap2_RBR1,lnc_inter_chr10_9224_DBR25_Arap2_RBR1,lnc_inter_chr10_9224_DBR26_Arap2_RBR1,lnc_inter_chr10_9224_DBR27_Arap2_RBR1,lnc_inter_chr10_9224_DBR28_Arap2_RBR1,lnc_inter_chr10_9224_DBR29_Arap2_RBR1,lnc_inter_chr10_9224_DBR30_Arap2_RBR1,lnc_inter_chr10_9224_DBR31_Arap2_RBR1,lnc_inter_chr10_9224_DBR32_Arap2_RBR1,lnc_inter_chr10_9224_DBR33_Arap2_RBR1,lnc_inter_chr10_9224_DBR34_Arap2_RBR1,lnc_inter_chr10_9224_DBR35_Arap2_RBR1,lnc_inter_chr10_9224_DBR36_Arap2_RBR1,lnc_inter_chr10_9224_DBR37_Arap2_RBR1,lnc_inter_chr10_9224_DBR38_Arap2_RBR1,lnc_inter_chr10_9224_DBR39_Arap2_RBR1,lnc_inter_chr10_9224_DBR40_Arap2_RBR1,lnc_inter_chr10_9224_DBR41_Arap2_RBR1,lnc_inter_chr10_9224_DBR42_Arap2_RBR1,lnc_inter_chr10_9224_DBR43_Arap2_RBR1
Arcn1	195	chr9	44767952	44767986	34	2	2	6	10	5	6	6.778260869565218	3.389130434782609	4.678260869565217	5.828260869565217	5.828260869565217	16.8125	0.19437500000000002	0.3097916666666667	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Arcn1_RBR1,lnc_inter_chr10_9224_Arcn1_RBR1	lnc_inter_chr10_9000_DBR5_Arcn1_RBR1,lnc_inter_chr10_9000_DBR12_Arcn1_RBR1,lnc_inter_chr10_9224_DBR4_Arcn1_RBR1,lnc_inter_chr10_9224_DBR17_Arcn1_RBR1,lnc_inter_chr10_9224_DBR23_Arcn1_RBR1,lnc_inter_chr10_9224_DBR40_Arcn1_RBR1
