# RNA-ID	RBS-start	RBS-end	DNA-ID	DBS-start	DBS-end	Score	Error-rate	Errors                   	Motif	Strand	Orientation	Guanine-rate
lnc_inter_chr10_8711	3251	3271	chr15:79063291-79063311	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063291-79063311	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063291-79063311	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13619	13643	chr15:79063291-79063315	0	24	22	0.083	o7o15	Y	+	P	0
lnc_inter_chr10_8711	13599	13626	chr15:79063291-79063318	0	27	22	0.19	t7t13t19o23t24	M	+	A	0
lnc_inter_chr10_8711	13599	13629	chr15:79063291-79063321	0	30	24	0.2	o2t3o7o13o19o27	Y	+	P	0
lnc_inter_chr10_8711	13600	13630	chr15:79063291-79063321	0	30	24	0.2	o1t2o6o12o18o26	Y	+	P	0
lnc_inter_chr10_8711	13603	13633	chr15:79063291-79063321	0	30	26	0.13	o3o9o15o23	Y	+	P	0
lnc_inter_chr10_8711	13604	13634	chr15:79063291-79063321	0	30	26	0.13	o2o8o14o22	Y	+	P	0
lnc_inter_chr10_8711	13607	13637	chr15:79063291-79063321	0	30	26	0.13	o5o11o19o27	Y	+	P	0
lnc_inter_chr10_8711	13608	13638	chr15:79063291-79063321	0	30	26	0.13	o4o10o18o26	Y	+	P	0
lnc_inter_chr10_8711	13609	13639	chr15:79063291-79063321	0	30	26	0.13	o3o9o17o25	Y	+	P	0
lnc_inter_chr10_8711	13610	13640	chr15:79063291-79063321	0	30	26	0.13	o2o8o16o24	Y	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063291-79063321	0	30	26	0.13	o1o7o15o23	Y	+	P	0
lnc_inter_chr10_8711	13613	13643	chr15:79063291-79063321	0	30	27	0.1	o5o13o21	Y	+	P	0
lnc_inter_chr10_8711	13599	13629	chr15:79063291-79063321	0	30	24	0.2	t2o3t7t13t19t27	M	+	P	0
lnc_inter_chr10_8711	13600	13630	chr15:79063291-79063321	0	30	24	0.2	t1o2t6t12t18t26	M	+	P	0
lnc_inter_chr10_8711	13603	13633	chr15:79063291-79063321	0	30	26	0.13	t3t9t15t23	M	+	P	0
lnc_inter_chr10_8711	13604	13634	chr15:79063291-79063321	0	30	26	0.13	t2t8t14t22	M	+	P	0
lnc_inter_chr10_8711	13607	13637	chr15:79063291-79063321	0	30	26	0.13	t5t11t19t27	M	+	P	0
lnc_inter_chr10_8711	13608	13638	chr15:79063291-79063321	0	30	26	0.13	t4t10t18t26	M	+	P	0
lnc_inter_chr10_8711	13609	13639	chr15:79063291-79063321	0	30	26	0.13	t3t9t17t25	M	+	P	0
lnc_inter_chr10_8711	13610	13640	chr15:79063291-79063321	0	30	26	0.13	t2t8t16t24	M	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063291-79063321	0	30	26	0.13	t1t7t15t23	M	+	P	0
lnc_inter_chr10_8711	13613	13643	chr15:79063291-79063321	0	30	27	0.1	t5t13t21	M	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063291-79063321	0	30	26	0.13	t6t14t22t28	M	+	A	0
lnc_inter_chr10_8711	13610	13640	chr15:79063291-79063321	0	30	26	0.13	t5t13t21t27	M	+	A	0
lnc_inter_chr10_8711	13609	13639	chr15:79063291-79063321	0	30	26	0.13	t4t12t20t26	M	+	A	0
lnc_inter_chr10_8711	13608	13638	chr15:79063291-79063321	0	30	26	0.13	t3t11t19t25	M	+	A	0
lnc_inter_chr10_8711	13607	13637	chr15:79063291-79063321	0	30	26	0.13	t2t10t18t24	M	+	A	0
lnc_inter_chr10_8711	13604	13634	chr15:79063291-79063321	0	30	26	0.13	t7t15t21t27	M	+	A	0
lnc_inter_chr10_8711	13603	13633	chr15:79063291-79063321	0	30	26	0.13	t6t14t20t26	M	+	A	0
lnc_inter_chr10_8711	13600	13630	chr15:79063291-79063321	0	30	24	0.2	t3t11t17t23o27t28	M	+	A	0
lnc_inter_chr10_8711	13599	13629	chr15:79063291-79063321	0	30	24	0.2	t2t10t16t22o26t27	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063292-79063312	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063292-79063312	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063292-79063312	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063292-79063312	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063292-79063312	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063292-79063312	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063292-79063312	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063292-79063312	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13599	13626	chr15:79063292-79063319	0	27	22	0.19	t7t13t19o23t24	M	+	A	0
lnc_inter_chr10_8711	13599	13629	chr15:79063292-79063322	0	30	24	0.2	o2t3o7o13o19o27	Y	+	P	0
lnc_inter_chr10_8711	13600	13630	chr15:79063292-79063322	0	30	24	0.2	o1t2o6o12o18o26	Y	+	P	0
lnc_inter_chr10_8711	13603	13633	chr15:79063292-79063322	0	30	26	0.13	o3o9o15o23	Y	+	P	0
lnc_inter_chr10_8711	13604	13634	chr15:79063292-79063322	0	30	26	0.13	o2o8o14o22	Y	+	P	0
lnc_inter_chr10_8711	13607	13637	chr15:79063292-79063322	0	30	26	0.13	o5o11o19o27	Y	+	P	0
lnc_inter_chr10_8711	13608	13638	chr15:79063292-79063322	0	30	26	0.13	o4o10o18o26	Y	+	P	0
lnc_inter_chr10_8711	13609	13639	chr15:79063292-79063322	0	30	26	0.13	o3o9o17o25	Y	+	P	0
lnc_inter_chr10_8711	13610	13640	chr15:79063292-79063322	0	30	26	0.13	o2o8o16o24	Y	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063292-79063322	0	30	26	0.13	o1o7o15o23	Y	+	P	0
lnc_inter_chr10_8711	13613	13643	chr15:79063292-79063322	0	30	27	0.1	o5o13o21	Y	+	P	0
lnc_inter_chr10_8711	13599	13629	chr15:79063292-79063322	0	30	24	0.2	t2o3t7t13t19t27	M	+	P	0
lnc_inter_chr10_8711	13600	13630	chr15:79063292-79063322	0	30	24	0.2	t1o2t6t12t18t26	M	+	P	0
lnc_inter_chr10_8711	13603	13633	chr15:79063292-79063322	0	30	26	0.13	t3t9t15t23	M	+	P	0
lnc_inter_chr10_8711	13604	13634	chr15:79063292-79063322	0	30	26	0.13	t2t8t14t22	M	+	P	0
lnc_inter_chr10_8711	13607	13637	chr15:79063292-79063322	0	30	26	0.13	t5t11t19t27	M	+	P	0
lnc_inter_chr10_8711	13608	13638	chr15:79063292-79063322	0	30	26	0.13	t4t10t18t26	M	+	P	0
lnc_inter_chr10_8711	13609	13639	chr15:79063292-79063322	0	30	26	0.13	t3t9t17t25	M	+	P	0
lnc_inter_chr10_8711	13610	13640	chr15:79063292-79063322	0	30	26	0.13	t2t8t16t24	M	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063292-79063322	0	30	26	0.13	t1t7t15t23	M	+	P	0
lnc_inter_chr10_8711	13613	13643	chr15:79063292-79063322	0	30	27	0.1	t5t13t21	M	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063292-79063322	0	30	26	0.13	t6t14t22t28	M	+	A	0
lnc_inter_chr10_8711	13610	13640	chr15:79063292-79063322	0	30	26	0.13	t5t13t21t27	M	+	A	0
lnc_inter_chr10_8711	13609	13639	chr15:79063292-79063322	0	30	26	0.13	t4t12t20t26	M	+	A	0
lnc_inter_chr10_8711	13608	13638	chr15:79063292-79063322	0	30	26	0.13	t3t11t19t25	M	+	A	0
lnc_inter_chr10_8711	13607	13637	chr15:79063292-79063322	0	30	26	0.13	t2t10t18t24	M	+	A	0
lnc_inter_chr10_8711	13604	13634	chr15:79063292-79063322	0	30	26	0.13	t7t15t21t27	M	+	A	0
lnc_inter_chr10_8711	13603	13633	chr15:79063292-79063322	0	30	26	0.13	t6t14t20t26	M	+	A	0
lnc_inter_chr10_8711	13600	13630	chr15:79063292-79063322	0	30	24	0.2	t3t11t17t23o27t28	M	+	A	0
lnc_inter_chr10_8711	13599	13629	chr15:79063292-79063322	0	30	24	0.2	t2t10t16t22o26t27	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063293-79063313	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063293-79063313	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063293-79063313	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063293-79063313	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063293-79063313	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063293-79063313	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063293-79063313	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063293-79063313	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13599	13629	chr15:79063293-79063323	0	30	24	0.2	o2t3o7o13o19o27	Y	+	P	0
lnc_inter_chr10_8711	13600	13630	chr15:79063293-79063323	0	30	24	0.2	o1t2o6o12o18o26	Y	+	P	0
lnc_inter_chr10_8711	13603	13633	chr15:79063293-79063323	0	30	26	0.13	o3o9o15o23	Y	+	P	0
lnc_inter_chr10_8711	13604	13634	chr15:79063293-79063323	0	30	26	0.13	o2o8o14o22	Y	+	P	0
lnc_inter_chr10_8711	13607	13637	chr15:79063293-79063323	0	30	26	0.13	o5o11o19o27	Y	+	P	0
lnc_inter_chr10_8711	13608	13638	chr15:79063293-79063323	0	30	26	0.13	o4o10o18o26	Y	+	P	0
lnc_inter_chr10_8711	13609	13639	chr15:79063293-79063323	0	30	26	0.13	o3o9o17o25	Y	+	P	0
lnc_inter_chr10_8711	13610	13640	chr15:79063293-79063323	0	30	26	0.13	o2o8o16o24	Y	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063293-79063323	0	30	26	0.13	o1o7o15o23	Y	+	P	0
lnc_inter_chr10_8711	13613	13643	chr15:79063293-79063323	0	30	27	0.1	o5o13o21	Y	+	P	0
lnc_inter_chr10_8711	13599	13629	chr15:79063293-79063323	0	30	24	0.2	t2o3t7t13t19t27	M	+	P	0
lnc_inter_chr10_8711	13600	13630	chr15:79063293-79063323	0	30	24	0.2	t1o2t6t12t18t26	M	+	P	0
lnc_inter_chr10_8711	13603	13633	chr15:79063293-79063323	0	30	26	0.13	t3t9t15t23	M	+	P	0
lnc_inter_chr10_8711	13604	13634	chr15:79063293-79063323	0	30	26	0.13	t2t8t14t22	M	+	P	0
lnc_inter_chr10_8711	13607	13637	chr15:79063293-79063323	0	30	26	0.13	t5t11t19t27	M	+	P	0
lnc_inter_chr10_8711	13608	13638	chr15:79063293-79063323	0	30	26	0.13	t4t10t18t26	M	+	P	0
lnc_inter_chr10_8711	13609	13639	chr15:79063293-79063323	0	30	26	0.13	t3t9t17t25	M	+	P	0
lnc_inter_chr10_8711	13610	13640	chr15:79063293-79063323	0	30	26	0.13	t2t8t16t24	M	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063293-79063323	0	30	26	0.13	t1t7t15t23	M	+	P	0
lnc_inter_chr10_8711	13613	13643	chr15:79063293-79063323	0	30	27	0.1	t5t13t21	M	+	P	0
lnc_inter_chr10_8711	13611	13641	chr15:79063293-79063323	0	30	26	0.13	t6t14t22t28	M	+	A	0
lnc_inter_chr10_8711	13610	13640	chr15:79063293-79063323	0	30	26	0.13	t5t13t21t27	M	+	A	0
lnc_inter_chr10_8711	13609	13639	chr15:79063293-79063323	0	30	26	0.13	t4t12t20t26	M	+	A	0
lnc_inter_chr10_8711	13608	13638	chr15:79063293-79063323	0	30	26	0.13	t3t11t19t25	M	+	A	0
lnc_inter_chr10_8711	13607	13637	chr15:79063293-79063323	0	30	26	0.13	t2t10t18t24	M	+	A	0
lnc_inter_chr10_8711	13604	13634	chr15:79063293-79063323	0	30	26	0.13	t7t15t21t27	M	+	A	0
lnc_inter_chr10_8711	13603	13633	chr15:79063293-79063323	0	30	26	0.13	t6t14t20t26	M	+	A	0
lnc_inter_chr10_8711	13600	13630	chr15:79063293-79063323	0	30	24	0.2	t3t11t17t23o27t28	M	+	A	0
lnc_inter_chr10_8711	13599	13629	chr15:79063293-79063323	0	30	24	0.2	t2t10t16t22o26t27	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063294-79063314	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063294-79063314	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063294-79063314	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063294-79063314	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063294-79063314	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063294-79063314	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063294-79063314	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063294-79063314	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13599	13626	chr15:79063294-79063321	0	27	22	0.19	o2t3o7o13o19	Y	+	P	0
lnc_inter_chr10_8711	13603	13632	chr15:79063294-79063323	0	29	25	0.14	o3o9o15o23	Y	+	P	0
lnc_inter_chr10_8711	13607	13636	chr15:79063294-79063323	0	29	25	0.14	o5o11o19o27	Y	+	P	0
lnc_inter_chr10_8711	13613	13642	chr15:79063294-79063323	0	29	26	0.1	o5o13o21	Y	+	P	0
lnc_inter_chr10_8711	13603	13632	chr15:79063294-79063323	0	29	25	0.14	t3t9t15t23	M	+	P	0
lnc_inter_chr10_8711	13607	13636	chr15:79063294-79063323	0	29	25	0.14	t5t11t19t27	M	+	P	0
lnc_inter_chr10_8711	13613	13642	chr15:79063294-79063323	0	29	26	0.1	t5t13t21	M	+	P	0
lnc_inter_chr10_8711	13614	13643	chr15:79063294-79063323	0	29	26	0.1	t8t16t24	M	+	A	0
lnc_inter_chr10_8711	13605	13634	chr15:79063294-79063323	0	29	25	0.14	t7t15t21t27	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063295-79063315	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063295-79063315	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063295-79063315	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063295-79063315	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063295-79063315	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063295-79063315	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063295-79063315	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063295-79063315	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13599	13626	chr15:79063295-79063322	0	27	22	0.19	o2t3o7o13o19	Y	+	P	0
lnc_inter_chr10_8711	13603	13631	chr15:79063295-79063323	0	28	24	0.14	o3o9o15o23	Y	+	P	0
lnc_inter_chr10_8711	13615	13643	chr15:79063295-79063323	0	28	25	0.11	t8t16t24	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063296-79063316	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063296-79063316	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063296-79063316	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063296-79063316	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063296-79063316	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063296-79063316	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063296-79063316	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063296-79063316	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13599	13626	chr15:79063296-79063323	0	27	22	0.19	o2t3o7o13o19	Y	+	P	0
lnc_inter_chr10_8711	13616	13643	chr15:79063296-79063323	0	27	24	0.11	t8t16t24	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063297-79063317	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063297-79063317	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063297-79063317	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063297-79063317	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063297-79063317	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063297-79063317	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063297-79063317	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063297-79063317	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13599	13625	chr15:79063297-79063323	0	26	21	0.19	o2t3o7o13o19	Y	+	P	0
lnc_inter_chr10_8711	13617	13643	chr15:79063297-79063323	0	26	23	0.12	t8t16t24	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063298-79063318	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063298-79063318	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063298-79063318	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063298-79063318	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063298-79063318	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063298-79063318	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063298-79063318	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063298-79063318	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13619	13643	chr15:79063298-79063322	0	24	22	0.083	t8t16	M	+	A	0
lnc_inter_chr10_8711	13599	13624	chr15:79063298-79063323	0	25	20	0.2	o2t3o7o13o19	Y	+	P	0
lnc_inter_chr10_8711	13603	13628	chr15:79063298-79063323	0	25	21	0.16	o3o9o15o23	Y	+	P	0
lnc_inter_chr10_8711	13599	13624	chr15:79063298-79063323	0	25	20	0.2	t2o3t7t13t19	M	+	P	0
lnc_inter_chr10_8711	13603	13628	chr15:79063298-79063323	0	25	21	0.16	t3t9t15t23	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063299-79063319	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063299-79063319	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063299-79063319	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063299-79063319	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063299-79063319	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063299-79063319	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063299-79063319	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063299-79063319	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13619	13643	chr15:79063299-79063323	0	24	22	0.083	t8t16	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063300-79063320	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063300-79063320	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063300-79063320	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063300-79063320	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063300-79063320	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063300-79063320	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063300-79063320	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063300-79063320	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13620	13643	chr15:79063300-79063323	0	23	21	0.087	t8t16	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063301-79063321	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063301-79063321	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063301-79063321	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063301-79063321	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063301-79063321	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063301-79063321	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063301-79063321	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063301-79063321	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13621	13643	chr15:79063301-79063323	0	22	20	0.091	t8t16	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063302-79063322	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063302-79063322	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063302-79063322	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063302-79063322	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063302-79063322	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063302-79063322	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063302-79063322	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063302-79063322	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13622	13643	chr15:79063302-79063323	0	21	19	0.095	t8t16	M	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063303-79063323	0	20	17	0.15	o5o10o15	Y	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063303-79063323	0	20	17	0.15	o4o9t10	Y	+	P	0
lnc_inter_chr10_8711	13603	13623	chr15:79063303-79063323	0	20	17	0.15	o3o9o15	Y	+	P	0
lnc_inter_chr10_8711	18334	18354	chr15:79063303-79063323	0	20	16	0.2	t12o13o15t17	Y	+	P	0
lnc_inter_chr10_8711	19014	19034	chr15:79063303-79063323	0	20	16	0.2	t2o6o12o13	R	+	A	0
lnc_inter_chr10_8711	3217	3237	chr15:79063303-79063323	0	20	17	0.15	t5t10t15	M	+	P	0
lnc_inter_chr10_8711	3251	3271	chr15:79063303-79063323	0	20	17	0.15	o4o9o10	M	+	P	0
lnc_inter_chr10_8711	3217	3237	chr15:79063303-79063323	0	20	17	0.15	t4t9t14	M	+	A	0
lnc_inter_chr10_8711	13603	13623	chr15:79063303-79063323	0	20	17	0.15	t3t9t15	M	+	P	0
lnc_inter_chr10_8711	13623	13643	chr15:79063303-79063323	0	20	18	0.1	t8t16	M	+	A	0
lnc_inter_chr10_8711	18334	18354	chr15:79063303-79063323	0	20	16	0.2	o12o13o15o17	M	+	P	0
lnc_inter_chr10_8711	13613	13633	chr15:89477512-89477532	0	20	16	0.2	d3b6d7o14	Y	-	P	0
lnc_inter_chr10_8711	13623	13643	chr15:89477512-89477532	0	20	16	0.2	d3d6d7t11	M	-	A	0
lnc_inter_chr10_8711	13613	13634	chr15:89477512-89477533	0	21	17	0.19	d3d6b7o15	Y	-	P	0
lnc_inter_chr10_8711	13620	13641	chr15:89477512-89477533	0	21	17	0.19	d3b6d7o14	Y	-	P	0
lnc_inter_chr10_8711	13621	13642	chr15:89477512-89477533	0	21	17	0.19	d3d6b7o15	Y	-	P	0
lnc_inter_chr10_8711	13620	13641	chr15:89477512-89477533	0	21	17	0.19	d3d6d7t14	M	-	P	0
lnc_inter_chr10_8711	13621	13642	chr15:89477512-89477533	0	21	17	0.19	d3d6d7t15	M	-	P	0
lnc_inter_chr10_8711	13620	13641	chr15:89477512-89477533	0	21	17	0.19	d3d6d7t14	M	-	A	0
lnc_inter_chr10_8711	13619	13640	chr15:89477512-89477533	0	21	17	0.19	d3d6d7t15	M	-	A	0
lnc_inter_chr10_8711	13612	13634	chr15:89477512-89477534	0	22	18	0.18	d3d6d7t15	M	-	P	0.045
lnc_inter_chr10_8711	13613	13633	chr15:89477513-89477533	0	20	16	0.2	d2d5d6t13	M	-	A	0
lnc_inter_chr10_8711	13607	13627	chr15:89477514-89477534	0	20	16	0.2	d1d4d5t11	M	-	A	0.05
lnc_inter_chr10_8711	2619	2639	chr15:89477517-89477537	0	20	16	0.2	d1b2o13d17	M	-	A	0.1
lnc_inter_chr10_8711	11744	11764	chr15:91192144-91192164	0	20	16	0.2	t7t11d13d16	Y	+	P	0.35
lnc_inter_chr10_8711	11674	11695	chr15:91192144-91192165	0	21	17	0.19	t7o11d13d16	Y	+	P	0.33
lnc_inter_chr10_8711	4655	4676	chr15:91192144-91192165	0	21	17	0.19	t7t11d13d16	R	+	A	0.33
lnc_inter_chr10_8711	18420	18441	chr15:91192144-91192165	0	21	17	0.19	t7t11d13d16	M	+	P	0.33
lnc_inter_chr10_8711	18410	18431	chr15:91192144-91192165	0	21	17	0.19	t7t11d13d16	M	+	A	0.33
