# RNA-ID	RBS-start	RBS-end	DNA-ID	DBS-start	DBS-end	Score	Error-rate	Errors                   	Motif	Strand	Orientation	Guanine-rate
lnc_inter_chr10_9222	539	563	chr3:36476605-36476629	0	24	20	0.17	d5d10d15d20	R	-	A	0
lnc_inter_chr10_9222	538	562	chr3:36476605-36476629	0	24	20	0.17	d5d10d15d20	R	-	A	0
lnc_inter_chr10_9222	537	561	chr3:36476605-36476629	0	24	20	0.17	d5d10d15d20	R	-	A	0
lnc_inter_chr10_9222	537	560	chr3:36476606-36476629	0	23	19	0.17	d4d9d14d19	R	-	A	0
lnc_inter_chr10_9222	537	559	chr3:36476607-36476629	0	22	18	0.18	d3d8d13d18	R	-	A	0
lnc_inter_chr10_9222	537	558	chr3:36476608-36476629	0	21	17	0.19	d2d7d12d17	R	-	A	0
lnc_inter_chr10_9222	537	557	chr3:36476609-36476629	0	20	16	0.2	d1d6d11d16	R	-	A	0
lnc_inter_chr10_9222	535	555	chr3:36476609-36476629	0	20	16	0.2	d1d6d11d16	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157812-97157842	0	30	24	0.2	d1d3d6d8t11t24	R	-	A	0
lnc_inter_chr10_9222	545	565	chr3:97157814-97157834	0	20	16	0.2	d1d4d6t9	R	-	A	0
lnc_inter_chr10_9222	544	565	chr3:97157814-97157835	0	21	17	0.19	d1d4d6t9	R	-	A	0
lnc_inter_chr10_9222	543	565	chr3:97157814-97157836	0	22	18	0.18	d1d4d6t9	R	-	A	0
lnc_inter_chr10_9222	542	564	chr3:97157814-97157836	0	22	18	0.18	d1d4d6t9	R	-	A	0
lnc_inter_chr10_9222	541	563	chr3:97157814-97157836	0	22	18	0.18	d1d4d6t9	R	-	A	0
lnc_inter_chr10_9222	540	565	chr3:97157814-97157839	0	25	20	0.2	d1d4d6t9t22	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:97157814-97157840	0	26	21	0.19	d1d4d6t9t22	R	-	A	0
lnc_inter_chr10_9222	538	565	chr3:97157814-97157841	0	27	22	0.19	d1d4d6t9t22	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157814-97157844	0	30	25	0.17	d1d4d6t9t22	R	-	A	0
lnc_inter_chr10_9222	532	562	chr3:97157814-97157844	0	30	24	0.2	b1t2d4d6t9t22	R	-	A	0
lnc_inter_chr10_9222	530	560	chr3:97157814-97157844	0	30	24	0.2	d1o3d4d6t9t22	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157816-97157836	0	20	16	0.2	b2b4t7t16	R	-	A	0
lnc_inter_chr10_9222	543	565	chr3:97157816-97157838	0	22	18	0.18	d2d4t7t20	R	-	A	0
lnc_inter_chr10_9222	545	570	chr3:97157816-97157841	0	25	20	0.2	d2d4t7o20o21	R	-	A	0
lnc_inter_chr10_9222	540	570	chr3:97157816-97157846	0	30	24	0.2	d2d4t7t20o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr3:97157816-97157846	0	30	24	0.2	d2d4t7t20o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157816-97157846	0	30	24	0.2	d2d4t7t20o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157816-97157846	0	30	25	0.17	t1d2d4t7t20	R	-	A	0
lnc_inter_chr10_9222	532	562	chr3:97157816-97157846	0	30	25	0.17	o1d2d4t7t20	R	-	A	0
lnc_inter_chr10_9222	537	565	chr3:97157817-97157845	0	28	24	0.14	d1d3t6t19	R	-	A	0
lnc_inter_chr10_9222	540	570	chr3:97157817-97157847	0	30	24	0.2	d1d3t6t19o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr3:97157817-97157847	0	30	24	0.2	d1d3t6t19o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157817-97157847	0	30	24	0.2	d1d3t6t19o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157817-97157847	0	30	26	0.13	d1d3t6t19	R	-	A	0
lnc_inter_chr10_9222	530	560	chr3:97157817-97157847	0	30	26	0.13	d1b3t4t19	R	-	A	0.033
lnc_inter_chr10_9222	528	558	chr3:97157817-97157847	0	30	25	0.17	b1d3o5t8t19	R	-	A	0.033
lnc_inter_chr10_9222	549	570	chr3:97157819-97157840	0	21	17	0.19	d1t4o16o17	R	-	A	0
lnc_inter_chr10_9222	545	570	chr3:97157819-97157844	0	25	20	0.2	d1t4t17o20o21	R	-	A	0
lnc_inter_chr10_9222	544	570	chr3:97157819-97157845	0	26	21	0.19	d1t4t17o21o22	R	-	A	0
lnc_inter_chr10_9222	541	570	chr3:97157819-97157848	0	29	24	0.17	d1t4t17o24o25	R	-	A	0
lnc_inter_chr10_9222	540	570	chr3:97157819-97157849	0	30	25	0.17	d1t4t17o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr3:97157819-97157849	0	30	25	0.17	d1t4t17o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157819-97157849	0	30	25	0.17	d1t4t17o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157819-97157849	0	30	27	0.1	d1t4t17	R	-	A	0
lnc_inter_chr10_9222	532	562	chr3:97157819-97157849	0	30	27	0.1	b1t2t17	R	-	A	0.033
lnc_inter_chr10_9222	530	560	chr3:97157819-97157849	0	30	26	0.13	d1o3t6t17	R	-	A	0.033
lnc_inter_chr10_9222	1785	1805	chr3:97157821-97157841	0	20	16	0.2	o2o4t15t16	R	-	A	0
lnc_inter_chr10_9222	548	570	chr3:97157821-97157843	0	22	18	0.18	t2t15o17o18	R	-	A	0
lnc_inter_chr10_9222	541	570	chr3:97157821-97157850	0	29	25	0.14	t2t15o24o25	R	-	A	0
lnc_inter_chr10_9222	540	570	chr3:97157821-97157851	0	30	26	0.13	t2t15o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr3:97157821-97157851	0	30	26	0.13	t2t15o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157821-97157851	0	30	26	0.13	t2t15o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157821-97157851	0	30	27	0.1	t1t2t15	R	-	A	0
lnc_inter_chr10_9222	532	562	chr3:97157821-97157851	0	30	27	0.1	o1t4t15	R	-	A	0.033
lnc_inter_chr10_9222	537	565	chr3:97157822-97157850	0	28	26	0.071	t1t14	R	-	A	0
lnc_inter_chr10_9222	540	570	chr3:97157822-97157852	0	30	26	0.13	t1t14o25o26	R	-	A	0
lnc_inter_chr10_9222	539	569	chr3:97157822-97157852	0	30	26	0.13	t1t14o26o27	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157822-97157852	0	30	26	0.13	t1t14o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157822-97157852	0	30	29	0.033	t14	R	-	A	0.033
lnc_inter_chr10_9222	532	562	chr3:97157822-97157852	0	30	26	0.13	o1t2t4t14	R	-	A	0
lnc_inter_chr10_9222	530	560	chr3:97157822-97157852	0	30	26	0.13	o3t4t6t14	R	-	A	0.033
lnc_inter_chr10_9222	528	558	chr3:97157822-97157852	0	30	24	0.2	o1t3o5t6t8t14	R	-	A	0
lnc_inter_chr10_9222	534	564	chr3:97157823-97157853	0	30	28	0.067	t2t13	R	-	A	0.033
lnc_inter_chr10_9222	531	561	chr3:97157823-97157853	0	30	26	0.13	o2t3t5t13	R	-	A	0.033
lnc_inter_chr10_9222	1785	1805	chr3:97157824-97157844	0	20	16	0.2	o2o4t12t16	R	-	A	0
lnc_inter_chr10_9222	541	570	chr3:97157824-97157853	0	29	26	0.1	t12o24o25	R	-	A	0
lnc_inter_chr10_9222	540	569	chr3:97157824-97157853	0	29	26	0.1	t12o25o26	R	-	A	0
lnc_inter_chr10_9222	539	568	chr3:97157824-97157853	0	29	26	0.1	t12o26o27	R	-	A	0
lnc_inter_chr10_9222	530	559	chr3:97157824-97157853	0	29	24	0.17	t1o3t4t6t12	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157825-97157845	0	20	16	0.2	o2o4t11t16	R	-	A	0
lnc_inter_chr10_9222	1790	1815	chr3:97157825-97157850	0	25	20	0.2	o15t16t18t20t22	R	-	A	0.04
lnc_inter_chr10_9222	537	565	chr3:97157825-97157853	0	28	27	0.036	t11	R	-	A	0
lnc_inter_chr10_9222	535	563	chr3:97157825-97157853	0	28	26	0.071	t1t11	R	-	A	0
lnc_inter_chr10_9222	532	560	chr3:97157825-97157853	0	28	24	0.14	o1t2t4t11	R	-	A	0
lnc_inter_chr10_9222	530	558	chr3:97157825-97157853	0	28	23	0.18	t1o3t4t6t11	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157826-97157846	0	20	16	0.2	o2o4t10t16	R	-	A	0
lnc_inter_chr10_9222	530	557	chr3:97157826-97157853	0	27	22	0.19	t1o3t4t6t10	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157826-97157856	0	30	27	0.1	t10o27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157826-97157856	0	30	26	0.13	t1t10t27t28	R	-	A	0
lnc_inter_chr10_9222	532	562	chr3:97157826-97157856	0	30	24	0.2	o1t2t4t10t27t28	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157827-97157847	0	20	16	0.2	o2o4t9t16	R	-	A	0
lnc_inter_chr10_9222	530	556	chr3:97157827-97157853	0	26	21	0.19	t1o3t4t6t9	R	-	A	0
lnc_inter_chr10_9222	535	564	chr3:97157827-97157856	0	29	25	0.14	t1t9t26t27	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157828-97157848	0	20	16	0.2	o2o4t8t16	R	-	A	0
lnc_inter_chr10_9222	530	555	chr3:97157828-97157853	0	25	20	0.2	t1o3t4t6t8	R	-	A	0
lnc_inter_chr10_9222	528	553	chr3:97157828-97157853	0	25	21	0.16	o1t3o5t6	R	-	A	0.04
lnc_inter_chr10_9222	540	570	chr3:97157828-97157858	0	30	26	0.13	t8o25o26d28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157828-97157858	0	30	25	0.17	t1t8t25t26d28	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157829-97157849	0	20	16	0.2	o2o4t7t16	R	-	A	0
lnc_inter_chr10_9222	538	568	chr3:97157829-97157859	0	30	25	0.17	t7t24t25b27o28	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157829-97157859	0	30	25	0.17	t1t7t24t25d27	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157830-97157850	0	20	16	0.2	o2o4t6t16	R	-	A	0
lnc_inter_chr10_9222	528	551	chr3:97157830-97157853	0	23	19	0.17	o1t3o5t8	R	-	A	0.043
lnc_inter_chr10_9222	530	556	chr3:97157830-97157856	0	26	21	0.19	t1o3t4t23t24	R	-	A	0.038
lnc_inter_chr10_9222	535	564	chr3:97157830-97157859	0	29	24	0.17	t1t6t23t24d26	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157831-97157851	0	20	16	0.2	o2o4t5t16	R	-	A	0
lnc_inter_chr10_9222	532	554	chr3:97157831-97157853	0	22	18	0.18	o1t2t4t5	R	-	A	0
lnc_inter_chr10_9222	535	563	chr3:97157831-97157859	0	28	23	0.18	t1t5t22t23d25	R	-	A	0
lnc_inter_chr10_9222	1785	1807	chr3:97157832-97157854	0	22	18	0.18	o2o4t16o20	R	-	A	0.045
lnc_inter_chr10_9222	535	562	chr3:97157832-97157859	0	27	22	0.19	t1t4t21t22d24	R	-	A	0
lnc_inter_chr10_9222	532	559	chr3:97157832-97157859	0	27	22	0.19	o1t2t21t22d24	R	-	A	0.037
lnc_inter_chr10_9222	538	568	chr3:97157832-97157862	0	30	24	0.2	t4t21t22d24b27o28	R	-	A	0
lnc_inter_chr10_9222	530	550	chr3:97157833-97157853	0	20	16	0.2	t1o3t4t6	R	-	A	0
lnc_inter_chr10_9222	528	548	chr3:97157833-97157853	0	20	16	0.2	o1o5t6t8	R	-	A	0.05
lnc_inter_chr10_9222	535	561	chr3:97157833-97157859	0	26	21	0.19	t1t3t20t21d23	R	-	A	0
lnc_inter_chr10_9222	539	569	chr3:97157833-97157863	0	30	24	0.2	t3t20t21d23b26o27	R	-	A	0
lnc_inter_chr10_9222	535	560	chr3:97157834-97157859	0	25	20	0.2	t1t2t19t20d22	R	-	A	0
lnc_inter_chr10_9222	532	557	chr3:97157834-97157859	0	25	20	0.2	o1t4t19t20d22	R	-	A	0.04
lnc_inter_chr10_9222	540	570	chr3:97157834-97157864	0	30	24	0.2	t2t19t20d22b25o26	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:97157835-97157865	0	30	25	0.17	t18t19d21d24t25	R	-	A	0.033
lnc_inter_chr10_9222	540	565	chr3:97157837-97157862	0	25	20	0.2	t16t17d19d22t23	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:97157837-97157863	0	26	21	0.19	t16t17d19d22t23	R	-	A	0
lnc_inter_chr10_9222	538	565	chr3:97157837-97157864	0	27	22	0.19	t16t17d19d22t23	R	-	A	0
lnc_inter_chr10_9222	1785	1805	chr3:97157838-97157858	0	20	16	0.2	o2o4t15d18	R	-	A	0.05
lnc_inter_chr10_9222	535	556	chr3:97157838-97157859	0	21	17	0.19	t1t15t16d18	R	-	A	0
lnc_inter_chr10_9222	1790	1815	chr3:97157838-97157863	0	25	20	0.2	t11o15d18t20d21	R	-	A	0.08
lnc_inter_chr10_9222	537	564	chr3:97157838-97157865	0	27	22	0.19	t15t16d18d21t22	R	-	A	0
lnc_inter_chr10_9222	535	555	chr3:97157839-97157859	0	20	16	0.2	t1t14t15d17	R	-	A	0
lnc_inter_chr10_9222	537	563	chr3:97157839-97157865	0	26	21	0.19	t14t15d17d20t21	R	-	A	0
lnc_inter_chr10_9222	537	562	chr3:97157840-97157865	0	25	20	0.2	t13t14d16d19t20	R	-	A	0
lnc_inter_chr10_9222	1790	1811	chr3:97158207-97158228	0	21	17	0.19	t4o5d9d16	R	+	A	0.095
lnc_inter_chr10_9222	537	557	chr3:97158208-97158228	0	20	17	0.15	t1d8d15	R	+	A	0
lnc_inter_chr10_9222	535	555	chr3:97158208-97158228	0	20	16	0.2	t1d8d15t18	R	+	A	0
lnc_inter_chr10_9222	538	559	chr3:97158208-97158229	0	21	18	0.14	t1d8d15	R	+	A	0
lnc_inter_chr10_9222	535	556	chr3:97158208-97158229	0	21	17	0.19	t1d8d15t19	R	+	A	0
lnc_inter_chr10_9222	535	558	chr3:97158208-97158231	0	23	19	0.17	t1d8d15d21	R	+	A	0
lnc_inter_chr10_9222	537	562	chr3:97158208-97158233	0	25	21	0.16	t1d8d15d21	R	+	A	0
lnc_inter_chr10_9222	535	560	chr3:97158208-97158233	0	25	20	0.2	t1d8d15d21t23	R	+	A	0
lnc_inter_chr10_9222	538	564	chr3:97158208-97158234	0	26	22	0.15	t1d8d15d21	R	+	A	0
lnc_inter_chr10_9222	535	561	chr3:97158208-97158234	0	26	21	0.19	t1d8d15d21t24	R	+	A	0
lnc_inter_chr10_9222	535	563	chr3:97158208-97158236	0	28	23	0.18	t1d8d15d21d26	R	+	A	0
lnc_inter_chr10_9222	538	568	chr3:97158208-97158238	0	30	24	0.2	o1o2d8d15d21d26	R	+	A	0
lnc_inter_chr10_9222	535	565	chr3:97158208-97158238	0	30	24	0.2	t1d8d15d21d26t28	R	+	A	0
lnc_inter_chr10_9222	535	557	chr3:97158210-97158232	0	22	18	0.18	d6d13d19t20	R	+	A	0
lnc_inter_chr10_9222	535	562	chr3:97158210-97158237	0	27	22	0.19	d6d13d19d24t25	R	+	A	0
lnc_inter_chr10_9222	535	564	chr3:97158210-97158239	0	29	24	0.17	d6d13d19d24t27	R	+	A	0
lnc_inter_chr10_9222	540	570	chr3:97158210-97158240	0	30	24	0.2	o3o4d6d13d19d24	R	+	A	0
lnc_inter_chr10_9222	539	569	chr3:97158210-97158240	0	30	24	0.2	o2o3d6d13d19d24	R	+	A	0
lnc_inter_chr10_9222	538	568	chr3:97158210-97158240	0	30	24	0.2	o1o2d6d13d19d24	R	+	A	0
lnc_inter_chr10_9222	535	565	chr3:97158210-97158240	0	30	25	0.17	d6d13d19d24t28	R	+	A	0
lnc_inter_chr10_9222	539	569	chr3:97158211-97158241	0	30	24	0.2	o2o3d5d12d18d23	R	+	A	0
lnc_inter_chr10_9222	538	568	chr3:97158211-97158241	0	30	24	0.2	o1o2d5d12d18d23	R	+	A	0
lnc_inter_chr10_9222	535	565	chr3:97158211-97158241	0	30	25	0.17	d5d12d18d23t28	R	+	A	0
lnc_inter_chr10_9222	540	570	chr3:97158212-97158242	0	30	25	0.17	o3b4d11d17d22	R	+	A	0
lnc_inter_chr10_9222	538	568	chr3:97158212-97158242	0	30	24	0.2	o1o2d4d11d17d22	R	+	A	0
lnc_inter_chr10_9222	535	565	chr3:97158212-97158242	0	30	25	0.17	d4d11d17d22t28	R	+	A	0
lnc_inter_chr10_9222	537	565	chr3:97158213-97158241	0	28	24	0.14	d3d10d16d21	R	+	A	0
lnc_inter_chr10_9222	541	570	chr3:97158213-97158242	0	29	24	0.17	b3o4d10d16d21	R	+	A	0
lnc_inter_chr10_9222	537	565	chr3:97158214-97158242	0	28	24	0.14	d2d9d15d20	R	+	A	0
lnc_inter_chr10_9222	534	564	chr3:97158215-97158245	0	30	24	0.2	d1d8d14d19d27d28	R	+	A	0.033
lnc_inter_chr10_9222	545	570	chr3:97158217-97158242	0	25	20	0.2	o3o4d6d12d17	R	+	A	0
lnc_inter_chr10_9222	544	569	chr3:97158217-97158242	0	25	20	0.2	o2o3d6d12d17	R	+	A	0
lnc_inter_chr10_9222	543	568	chr3:97158217-97158242	0	25	20	0.2	o1o2d6d12d17	R	+	A	0
lnc_inter_chr10_9222	536	564	chr3:97158217-97158245	0	28	23	0.18	d6d12d17d25d26	R	+	A	0.036
lnc_inter_chr10_9222	547	570	chr3:97158219-97158242	0	23	19	0.17	o3b4d10d15	R	+	A	0
lnc_inter_chr10_9222	542	565	chr3:97158219-97158242	0	23	20	0.13	d4d10d15	R	+	A	0
lnc_inter_chr10_9222	548	570	chr3:97158220-97158242	0	22	18	0.18	b3o4d9d14	R	+	A	0
lnc_inter_chr10_9222	1790	1810	chr3:97158510-97158530	0	20	16	0.2	t1t2o4t8	R	+	A	0.05
lnc_inter_chr10_9222	1785	1805	chr3:97158510-97158530	0	20	16	0.2	t2t4o15o17	R	+	A	0.05
lnc_inter_chr10_9222	1786	1807	chr3:97158513-97158534	0	21	17	0.19	o1t5b17o19	R	+	A	0.048
lnc_inter_chr10_9222	537	559	chr3:97158515-97158537	0	22	18	0.18	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	535	557	chr3:97158515-97158537	0	22	19	0.14	d15t17d19	R	+	A	0.045
lnc_inter_chr10_9222	537	560	chr3:97158515-97158538	0	23	19	0.17	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	541	565	chr3:97158515-97158539	0	24	20	0.17	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	540	564	chr3:97158515-97158539	0	24	20	0.17	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	539	563	chr3:97158515-97158539	0	24	20	0.17	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	538	562	chr3:97158515-97158539	0	24	20	0.17	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	537	561	chr3:97158515-97158539	0	24	20	0.17	d15t17d19t20	R	+	A	0
lnc_inter_chr10_9222	530	554	chr3:97158515-97158539	0	24	20	0.17	d15d19o20t22	R	+	A	0.042
lnc_inter_chr10_9222	528	552	chr3:97158515-97158539	0	24	20	0.17	d15o18d19o22	R	+	A	0.083
lnc_inter_chr10_9222	542	565	chr3:97158516-97158539	0	23	19	0.17	d14t16d18t19	R	+	A	0
lnc_inter_chr10_9222	543	565	chr3:97158517-97158539	0	22	18	0.18	d13t15d17t18	R	+	A	0
lnc_inter_chr10_9222	544	565	chr3:97158518-97158539	0	21	17	0.19	d12t14d16t17	R	+	A	0
lnc_inter_chr10_9222	545	565	chr3:97158519-97158539	0	20	16	0.2	d11t13d15t16	R	+	A	0
lnc_inter_chr10_9222	2040	2060	chr3:97158606-97158626	0	20	16	0.2	t3d6b8o14	Y	+	P	0.8
lnc_inter_chr10_9222	2038	2058	chr3:97158611-97158631	0	20	16	0.2	d1d3o10b16	Y	+	P	0.8
lnc_inter_chr10_9222	545	565	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	544	564	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	543	563	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	542	562	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	541	561	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	540	560	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	539	559	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	538	558	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	537	557	chr3:127499998-127500018	0	20	16	0.2	d3d7d11d15	R	+	A	0
lnc_inter_chr10_9222	228	249	chr3:132684638-132684659	0	21	17	0.19	t2t3t12t17	R	-	A	0.48
lnc_inter_chr10_9222	1058	1079	chr3:132684641-132684662	0	21	17	0.19	t4o6o9t14	R	-	A	0.38
lnc_inter_chr10_9222	232	252	chr3:132684642-132684662	0	20	16	0.2	t8t13t17t18	R	-	A	0.45
lnc_inter_chr10_9222	225	245	chr3:132684644-132684664	0	20	16	0.2	t2t4t8t18	R	-	A	0.45
lnc_inter_chr10_9222	545	565	chr3:138436887-138436907	0	20	16	0.2	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	544	565	chr3:138436887-138436908	0	21	17	0.19	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	543	565	chr3:138436887-138436909	0	22	18	0.18	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	542	564	chr3:138436887-138436909	0	22	18	0.18	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	541	563	chr3:138436887-138436909	0	22	18	0.18	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	540	565	chr3:138436887-138436912	0	25	20	0.2	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:138436887-138436913	0	26	21	0.19	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	538	565	chr3:138436887-138436914	0	27	22	0.19	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	537	565	chr3:138436887-138436915	0	28	23	0.18	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	537	564	chr3:138436888-138436915	0	27	22	0.19	d5d9d13d17d21	R	-	A	0
lnc_inter_chr10_9222	537	563	chr3:138436889-138436915	0	26	21	0.19	d4d8d12d16d20	R	-	A	0
lnc_inter_chr10_9222	537	562	chr3:138436890-138436915	0	25	20	0.2	d3d7d11d15d19	R	-	A	0
lnc_inter_chr10_9222	540	561	chr3:138436894-138436915	0	21	17	0.19	d3d7d11d15	R	-	A	0
lnc_inter_chr10_9222	539	560	chr3:138436894-138436915	0	21	17	0.19	d3d7d11d15	R	-	A	0
lnc_inter_chr10_9222	538	559	chr3:138436894-138436915	0	21	17	0.19	d3d7d11d15	R	-	A	0
lnc_inter_chr10_9222	537	558	chr3:138436894-138436915	0	21	17	0.19	d3d7d11d15	R	-	A	0
lnc_inter_chr10_9222	537	557	chr3:138436895-138436915	0	20	16	0.2	d2d6d10d14	R	-	A	0
lnc_inter_chr10_9222	545	565	chr3:138436952-138436972	0	20	16	0.2	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	544	565	chr3:138436952-138436973	0	21	17	0.19	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	543	565	chr3:138436952-138436974	0	22	18	0.18	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	542	564	chr3:138436952-138436974	0	22	18	0.18	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	541	563	chr3:138436952-138436974	0	22	18	0.18	d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	540	565	chr3:138436952-138436977	0	25	20	0.2	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:138436952-138436978	0	26	21	0.19	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	538	565	chr3:138436952-138436979	0	27	22	0.19	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	537	565	chr3:138436952-138436980	0	28	23	0.18	d6d10d14d18d22	R	-	A	0
lnc_inter_chr10_9222	537	565	chr3:138436953-138436981	0	28	23	0.18	d5d9d13d17d21	R	-	A	0
lnc_inter_chr10_9222	537	564	chr3:138436954-138436981	0	27	22	0.19	d4d8d12d16d20	R	-	A	0
lnc_inter_chr10_9222	537	563	chr3:138436955-138436981	0	26	21	0.19	d3d7d11d15d19	R	-	A	0
lnc_inter_chr10_9222	537	562	chr3:138436956-138436981	0	25	20	0.2	d2d6d10d14d18	R	-	A	0
lnc_inter_chr10_9222	540	565	chr3:138436959-138436984	0	25	20	0.2	d3d7d11d15d22	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:138436959-138436985	0	26	21	0.19	d3d7d11d15d22	R	-	A	0
lnc_inter_chr10_9222	538	564	chr3:138436959-138436985	0	26	21	0.19	d3d7d11d15d22	R	-	A	0
lnc_inter_chr10_9222	537	563	chr3:138436959-138436985	0	26	21	0.19	d3d7d11d15d22	R	-	A	0
lnc_inter_chr10_9222	537	562	chr3:138436960-138436985	0	25	20	0.2	d2d6d10d14d21	R	-	A	0
lnc_inter_chr10_9222	537	557	chr3:138436961-138436981	0	20	16	0.2	d1d5d9d13	R	-	A	0
lnc_inter_chr10_9222	535	565	chr3:138436961-138436991	0	30	24	0.2	d1d5d9d13d20d24	R	-	A	0
lnc_inter_chr10_9222	545	565	chr3:138436963-138436983	0	20	16	0.2	d3d7d11d18	R	-	A	0
lnc_inter_chr10_9222	540	565	chr3:138436963-138436988	0	25	20	0.2	d3d7d11d18d22	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:138436963-138436989	0	26	21	0.19	d3d7d11d18d22	R	-	A	0
lnc_inter_chr10_9222	538	565	chr3:138436963-138436990	0	27	22	0.19	d3d7d11d18d22	R	-	A	0
lnc_inter_chr10_9222	537	564	chr3:138436964-138436991	0	27	22	0.19	d2d6d10d17d21	R	-	A	0
lnc_inter_chr10_9222	537	563	chr3:138436965-138436991	0	26	21	0.19	d1d5d9d16d20	R	-	A	0
lnc_inter_chr10_9222	535	561	chr3:138436965-138436991	0	26	21	0.19	d1d5d9d16d20	R	-	A	0
lnc_inter_chr10_9222	545	565	chr3:138436967-138436987	0	20	16	0.2	d3d7d14d18	R	-	A	0
lnc_inter_chr10_9222	539	565	chr3:138436967-138436993	0	26	21	0.19	d3d7d14d18d24	R	-	A	0
lnc_inter_chr10_9222	538	564	chr3:138436967-138436993	0	26	21	0.19	d3d7d14d18d24	R	-	A	0
lnc_inter_chr10_9222	537	563	chr3:138436967-138436993	0	26	21	0.19	d3d7d14d18d24	R	-	A	0
lnc_inter_chr10_9222	537	562	chr3:138436968-138436993	0	25	20	0.2	d2d6d13d17d23	R	-	A	0
lnc_inter_chr10_9222	537	559	chr3:138436969-138436991	0	22	18	0.18	d1d5d12d16	R	-	A	0
